avg_monthly_hrs,department,last_evaluation,n_projects,salary,satisfaction,status,tenure,Agency,EmployeeName,age,rating,salary,fname,lname
192,,0.831767739,4,medium,0.705573196,Employed,3,"Taylorsville, Texas",KAREN HEALD,21,4,162923,KAREN,HEALD
192,sales,0.551225089,7,low,0.210583533,Left,3,"Covina, Michigan",DAVID STIER,42,2.4,162899,DAVID,STIER
245,sales,0.81746693,4,medium,0.959413245,Employed,4,"Texarkana, Minnesota",DANIEL FLEMING,45,3.1,162895,DANIEL,FLEMING
129,engineering,0.603556864,5,medium,0.485212983,Employed,5,"Mentor, Louisiana",EDWARD LABRADO,31,4.5,162885,EDWARD,LABRADO
263,finance,0.840378348,5,medium,0.653225096,Employed,3,"Evansville, Louisiana",CHARLES PERL,43,1.2,162857,CHARLES,PERL
145,,0.436839315,2,medium,0.423205214,Left,3,"Maple Grove, Iowa",FANNY LEE,46,2.8,162857,FANNY,LEE
289,product,0.889115359,7,low,0.091954965,Left,4,"Elkhart, California",DION MCDONNELL,25,4.3,162852,DION,MCDONNELL
222,sales,0.583909476,5,high,0.724005452,Employed,3,"Porterville, Connecticut",KATHRYN JUNG,44,2.3,162808,KATHRYN,JUNG
297,,0.845922286,6,medium,0.108951108,Left,4,"Cupertino, New York",MICHAEL MOODY,43,3.1,162806,MICHAEL,MOODY
160,engineering,0.606940206,4,low,1,Employed,3,"Alameda, Florida",MARIA NILSSON,32,4.5,162765,MARIA,NILSSON
273,IT,0.680349485,4,low,0.720199758,Employed,4,"Joplin, Louisiana",LAURIE NOBILETTE,21,4,162764,LAURIE,NOBILETTE
159,support,0.581603835,2,medium,0.435751451,Left,3,"Gilroy, Maryland",THOMAS WESTBROOK,38,4.3,162723,THOMAS,WESTBROOK
157,marketing,0.534036805,2,medium,0.435370672,Left,3,"Somerville, Washington",MANUEL ABUDA-JR,34,4.2,162722,MANUEL,ABUDA-JR
176,finance,0.901340066,5,medium,0.905492006,Employed,6,"Knoxville, West Virginia",CHRISTINE VAN AKEN,35,4.3,162699,CHRISTINE,VAN
255,marketing,0.993980545,7,medium,0.168066725,Left,4,"Tulsa, Rhode Island",HARRY LEE,40,1.6,162682,HARRY,LEE
251,sales,0.881590466,3,medium,0.285480583,Employed,4,"Santa Monica, Illinois",TRENIA WEARING,46,1.9,162631,TRENIA,WEARING
249,engineering,0.873009877,5,medium,0.558174817,Left,4,"Altoona, California",ROBERT STEGER,36,4.8,162618,ROBERT,STEGER
136,IT,0.448956772,4,low,0.94399821,Employed,7,"Holyoke, New Mexico",RICHARD MCGEE,21,4.7,162571,RICHARD,MCGEE
234,finance,0.943737769,3,medium,0.490604506,Employed,3,"Bismarck, Indiana",DARRYL LOO,49,3.2,162561,DARRYL,LOO
189,sales,0.987378803,3,medium,0.711782397,Employed,3,"Santa Rosa, Illinois",JONATHAN HUGGINS,49,3.7,162557,JONATHAN,HUGGINS
240,sales,0.965473624,5,low,0.921511143,Employed,2,"Florence, Massachusetts",STEPHEN PAULSEN,31,4.9,162554,STEPHEN,PAULSEN
275,support,0.898939895,7,low,0.08636074,Left,4,"Denton, Florida",MICHELLE DURGY,36,4.9,162527,MICHELLE,DURGY
294,sales,0.950147437,6,medium,0.490095895,Left,3,"Fort Smith, Texas",JANICE PAPEDO,24,4.1,162490,JANICE,PAPEDO
82,temp,,3,low,,Employed,,"Raleigh, Texas",ROSALY FERRER,26,4.2,162478,ROSALY,FERRER
213,support,,3,low,0.503268276,Employed,2,"Montgomery, New Jersey",SARA CONRAD,40,1,162471,SARA,CONRAD
271,procurement,0.926858066,5,medium,0.861973292,Employed,2,"Cape Girardeau, California",FRANCIS VALLESTEROS,49,1.8,162448,FRANCIS,VALLESTEROS
145,engineering,0.507109238,2,low,0.353698845,Left,3,"Sandy Springs, Utah",MARGARET DIVINE,31,4,162441,MARGARET,DIVINE
198,engineering,0.952330585,5,high,0.646374097,Employed,2,"Meridian, Florida",XENOPHON DAVIDIS,34,4.7,162441,XENOPHON,DAVIDIS
167,sales,0.386056396,3,medium,0.527374016,Employed,3,"Spanish Fork, California",JOSEPH BIRRER,24,4.6,162441,JOSEPH,BIRRER
191,support,0.60825286,3,medium,0.8225833,Employed,3,"Salt Lake City, Montana",BENJAMIN LEUNG,44,1.9,162441,BENJAMIN,LEUNG
199,support,0.376777139,5,high,0.783144153,Employed,4,"Kentwood, Texas",NORMAN CHAN,42,3.1,162441,NORMAN,CHAN
119,sales,0.413335651,3,low,0.412823188,Employed,2,"Cedar Hill, California",AMIR KOLEINI,44,2.4,162441,AMIR,KOLEINI
200,sales,0.93784444,5,medium,0.710721052,Employed,3,"Arcadia, Virginia",JEFFREY SCHMIDT,44,3.6,162428,JEFFREY,SCHMIDT
185,sales,0.546788241,4,medium,0.701998749,Employed,3,"Concord, California",JOHN YEE,20,4.1,162392,JOHN,YEE
245,support,0.480632327,4,medium,0.700924756,Employed,3,"Davie, Wyoming",STEVEN MAES,39,4.7,162350,STEVEN,MAES
257,finance,0.768242848,3,low,0.290318032,Employed,5,"Cranston, Massachusetts",MICHAEL SIMON,35,4.9,162328,MICHAEL,SIMON
148,sales,0.525891865,2,low,0.410286692,Left,3,"Compton, California",JOSEPH MCFADDEN,32,4.9,162327,JOSEPH,MCFADDEN
131,IT,0.53147199,2,low,0.450861355,Left,3,"Covina, California",RONALD LAU,25,4.9,162322,RONALD,LAU
168,finance,0.809172352,5,high,0.596413309,Employed,2,"Bellingham, Missouri",KEVIN WHITFIELD,48,1.3,162321,KEVIN,WHITFIELD
274,marketing,0.749907752,3,low,0.7023253,Employed,3,"Greenwood, California",RAMON BARRETO JR,22,4.9,162301,RAMON,BARRETO
204,marketing,0.65667825,2,low,1,Employed,4,"Federal Way, Florida",MICHELLE CRAIG,44,1,162259,MICHELLE,CRAIG
143,support,0.627051928,3,medium,0.282010092,Employed,4,"Muskogee, Indiana",NELIA BASANES,43,1.4,162199,NELIA,BASANES
264,engineering,0.998916747,4,low,0.677278872,Employed,3,"Marysville, Texas",EVELYN FERRER,49,3.9,162190,EVELYN,FERRER
160,product,0.991862967,3,medium,0.833705096,Employed,2,"Tucson, Wisconsin",STEPHEN MURPHY,31,4,162178,STEPHEN,MURPHY
265,information_technology,0.633354091,2,low,1,Employed,2,"Great Falls, California",THOMAS LEE,39,4.9,162173,THOMAS,LEE
255,management,0.837546798,4,low,0.783020588,Left,5,"Long Beach, California",ARNOLD DIGNADICE,45,2.8,162162,ARNOLD,DIGNADICE
227,engineering,,4,medium,0.572988894,Employed,3,"Redondo Beach, Indiana",RICHARD O'REILLY,31,4.3,162136,RICHARD,O'REILLY
157,engineering,0.862678127,3,low,0.600037541,Employed,4,"Winston-Salem, New Jersey",ALISA OBERSCHELP,30,4.8,162136,ALISA,OBERSCHELP
144,support,0.48680622,2,low,0.415468123,Left,3,"Richardson, New York",FRANKLIN LEE,46,3.2,162113,FRANKLIN,LEE
141,sales,0.503339046,2,low,0.50147491,Left,3,"Virginia Beach, Oklahoma",CLAUDIO RIVIECCIO,32,4.1,162100,CLAUDIO,RIVIECCIO
156,support,0.96424459,3,medium,0.110045341,Employed,2,"Phenix City, Iowa",ALEX RODATOS,20,4.5,162074,ALEX,RODATOS
254,sales,0.994033025,5,low,0.658299358,Employed,3,"Ankeny, New Mexico",ANDRE KURY,40,1.3,162069,ANDRE,KURY
227,engineering,0.78157977,5,medium,0.729122678,Employed,2,"Walnut Creek, California",CHARLES ROWLES,32,4.2,161994,CHARLES,ROWLES
185,sales,0.950733652,4,low,0.701070027,Employed,2,"Athens-Clarke County, Oklahoma",ROSE-ELLEN FAIRGRIEVE,25,4.2,161927,ROSE-ELLEN,FAIRGRIEVE
139,management,0.598175223,4,low,0.79845306,Left,3,"St. Clair Shores, California",ALEX TAKAOKA,22,4.5,161913,ALEX,TAKAOKA
102,engineering,0.662469247,3,medium,0.564086284,Employed,6,"Modesto, Mississippi",SUSAN DEMARTINI,47,2.7,161848,SUSAN,DEMARTINI
224,finance,0.469178728,7,medium,0.19818972,Left,5,"Columbia, Virginia",DAVID HAMILTON,21,4.4,161739,DAVID,HAMILTON
180,sales,0.991719017,4,medium,0.716369534,Employed,2,"Sammamish, Utah",RANDALL SOO-HOO,20,4.6,161728,RANDALL,SOO-HOO
199,sales,0.755813042,5,medium,0.799777922,Employed,4,"Cedar Hill, Utah",JOHN GERATY,44,1.7,161725,JOHN,GERATY
133,sales,0.720664488,3,medium,0.572178252,Employed,3,"Aventura, Massachusetts",GERALD SCULLION,21,4.4,161720,GERALD,SCULLION
223,support,0.563205796,3,medium,0.621469558,Employed,3,"Union City, Arizona",JENNIFER MATHEWS,39,4.2,161692,JENNIFER,MATHEWS
210,information_technology,0.612116804,4,medium,0.927103096,Employed,3,"Meriden, Florida",KEVIN CHOCKER,23,4.9,161678,KEVIN,CHOCKER
231,marketing,0.4703033,5,low,0.570004264,Employed,3,"Elkhart, Iowa",HEATHER TANNEHILL-PLAMOND,20,4.2,161650,HEATHER,TANNEHILL-PLAMOND
286,product,0.500022938,5,low,0.515826823,Employed,5,"Baldwin Park, Illinois",LISA MOY,36,4.1,161642,LISA,MOY
245,sales,0.707904116,3,medium,0.618752498,Employed,3,"Sparks, Missouri",ANGELA CALVILLO,47,2.7,161636,ANGELA,CALVILLO
171,sales,1,5,high,0.957896662,Employed,2,"Lancaster, Utah",GAIL NORMAN,24,4.1,161605,GAIL,NORMAN
265,product,,3,medium,0.739018512,Employed,3,"Shreveport, Illinois",MARYANNE LOWMAN,39,4,161588,MARYANNE,LOWMAN
265,support,0.591148658,5,high,0.701686685,Employed,2,"Montgomery, Virginia",LOUISE DIMATTIO,28,4.1,161555,LOUISE,DIMATTIO
144,sales,0.727750382,4,low,0.584864308,Employed,2,"Minnetonka, Wisconsin",JAMES FEWELL,42,1.6,161535,JAMES,FEWELL
238,sales,0.644930208,5,low,0.510443978,Employed,3,"Stamford, New Jersey",JOHN RUGGEIRO,46,2.5,161437,JOHN,RUGGEIRO
179,support,0.863529309,3,low,0.517247752,Employed,3,"Marlborough, California",JOSEPH SALLADY,42,1.1,161434,JOSEPH,SALLADY
137,sales,0.828419183,5,low,0.292951434,Employed,4,"Conway, California",JULIE RUSSELL,33,4.1,161387,JULIE,RUSSELL
143,sales,0.581207285,3,medium,0.577079776,Employed,2,"Fairfield, Texas",BRIAN SCHAFFER,21,4.5,161386,BRIAN,SCHAFFER
214,engineering,,3,medium,0.938101517,Employed,3,"Oakland, Texas",KATHLEEN HAROLD,45,1.6,161386,KATHLEEN,HAROLD
135,engineering,0.839688639,5,low,0.874746951,Employed,3,"Asheville, Tennessee",MARLENA BYRNE,32,4.2,161361,MARLENA,BYRNE
205,sales,0.484577398,5,medium,0.779698372,Employed,3,"Marietta, Utah",JOSE LOPEZ,31,4.6,161353,JOSE,LOPEZ
162,sales,0.594988974,3,medium,0.873620885,Employed,7,"Kansas City, California",JULIE DEJARLAIS,32,4.4,161317,JULIE,DEJARLAIS
233,product,0.555223681,4,low,0.819348224,Employed,2,"Lake Oswego, Michigan",DOMINIC YIN,35,4.3,161296,DOMINIC,YIN
210,engineering,0.626628147,4,low,0.550100791,Employed,3,"Blue Springs, California",EDWARD SANTOS JR,44,3.7,161295,EDWARD,SANTOS
174,engineering,0.942203069,5,low,0.918000187,Employed,3,"Tacoma, California",DARIUS LUTTROPP,26,4,161262,DARIUS,LUTTROPP
227,sales,0.812505679,5,medium,0.793790868,Left,5,"Springfield, Wisconsin",JONATHAN GIVNER,25,4.6,161254,JONATHAN,GIVNER
146,sales,0.507349067,2,medium,0.434845219,Left,3,"Newark, California",MARK JONES,26,4.6,161237,MARK,JONES
183,admin,0.931475282,4,low,0.286521555,Employed,4,"Germantown, Minnesota",KEVIN KONE,31,4.2,161219,KEVIN,KONE
214,support,0.949734242,4,medium,0.426467025,Employed,6,"Mentor, New Jersey",GAETANO CALTAGIRONE,25,4.1,161217,GAETANO,CALTAGIRONE
141,engineering,0.461296817,4,low,0.802326618,Employed,3,"Warwick, Minnesota",HSINMEI CHEN,21,4.7,161209,HSINMEI,CHEN
271,support,0.84527539,6,low,0.803379499,Employed,3,"Troy, Utah",CORNELIUS JOHNSON,48,3.3,161199,CORNELIUS,JOHNSON
143,sales,0.661335942,3,medium,0.679222912,Employed,3,"Carol Stream, Massachusetts",EDWARD BANKS,45,1.5,161141,EDWARD,BANKS
113,sales,0.87796538,5,medium,0.679141573,Employed,3,"Columbia, Georgia",ROBERT JR OSULLIVAN,23,4,161132,ROBERT,JR
139,sales,,4,medium,0.801094149,Employed,2,"Fort Myers, California",NEAL CAVELLINI,24,4.8,161126,NEAL,CAVELLINI
151,sales,,4,medium,0.950565085,Employed,3,"Clovis, Arizona",BETH GOUDREAU,48,3.6,161091,BETH,GOUDREAU
210,sales,,3,low,0.674315022,Employed,2,"New Rochelle, Massachusetts",PATRICIA GREEN,20,4.4,161044,PATRICIA,GREEN
143,support,,5,low,0.907655302,Employed,3,"Delano, Ohio",RICARDO DUARTE,44,3.1,161031,RICARDO,DUARTE
156,sales,0.784681584,3,medium,0.642427141,Employed,2,"Menifee, California",MARIA SU,20,4.9,161026,MARIA,SU
247,management,0.695355089,6,low,0.751240124,Employed,3,"Lacey, Missouri",JAMES ARNSWALD,40,3.8,161002,JAMES,ARNSWALD
267,support,0.70634158,4,low,0.554761325,Employed,4,"Menifee, Tennessee",SHON BUFORD,24,4.5,160981,SHON,BUFORD
146,support,0.947691907,5,low,0.690981309,Employed,3,"Shoreline, Massachusetts",MARGARET STEVENSON,41,3.3,160928,MARGARET,STEVENSON
137,engineering,0.920259423,4,low,0.917075832,Employed,2,"Newark, Texas",JON SMITH,25,4.5,160921,JON,SMITH
256,marketing,0.767393339,3,low,0.961320416,Employed,3,"Camarillo, California",THOMAS WATTS,36,4.7,160921,THOMAS,WATTS
200,support,0.619657326,4,medium,0.461134412,Employed,2,"Bartlett, Texas",SHELLEY HOM,39,4.9,160882,SHELLEY,HOM
148,engineering,0.639983971,3,low,0.698408448,Employed,2,"Fayetteville, California",RICCI RODRIGUEZ,37,4.3,160795,RICCI,RODRIGUEZ
149,product,0.924068646,4,medium,0.759604592,Employed,2,"Plymouth, California",JOHN MURNANE,31,4.8,160774,JOHN,MURNANE
211,sales,0.779151895,3,low,0.899957188,Employed,4,"Goodyear, Connecticut",TIMOTHY PLYER,20,4.6,160772,TIMOTHY,PLYER
156,sales,0.510090801,3,low,0.452710941,Employed,2,"Palm Desert, Alabama",ANTRON BARRON,35,4.3,160735,ANTRON,BARRON
136,sales,0.66360242,4,medium,0.576504901,Employed,2,"Keller, California",CHARLES RICARDO,49,3.4,160725,CHARLES,RICARDO
180,marketing,0.543040195,4,medium,0.73257431,Employed,3,"Austin, California",DENISE PEMBERTON,46,3.3,160711,DENISE,PEMBERTON
143,engineering,0.806382475,5,low,0.483001056,Employed,4,"Independence, Georgia",CHRISTINE MARTIN,29,4.6,160668,CHRISTINE,MARTIN
181,sales,0.696304667,3,low,1,Employed,3,"New Berlin, Wisconsin",DANTE GIOVANNELLI,29,4,160665,DANTE,GIOVANNELLI
203,engineering,0.526861057,5,low,0.887488845,Employed,6,"Memphis, Arizona",REY JACALA,49,1.9,160649,REY,JACALA
195,marketing,0.968390905,3,medium,0.890516838,Employed,2,"Broomfield, Massachusetts",YOLANDA VALLERO,22,4.2,160625,YOLANDA,VALLERO
128,support,0.474857935,2,low,0.40822431,Left,3,"Urbana, California",KEVIN BYRNE,38,4.2,160619,KEVIN,BYRNE
263,marketing,0.575614895,3,low,0.900264787,Employed,3,"Colton, Oklahoma",KAREN ACOSTA,47,2.9,160606,KAREN,ACOSTA
175,IT,,3,low,0.958840717,Employed,3,"Gary, South Carolina",BYRON RHETT,38,4.5,160598,BYRON,RHETT
237,engineering,0.524787316,3,medium,0.54692747,Employed,2,"Port Arthur, Ohio",PETER DAILEY,24,4.7,160598,PETER,DAILEY
224,support,0.573394292,4,medium,0.726333539,Employed,4,"Lancaster, Arkansas",THOMAS CARTER,46,3,160598,THOMAS,CARTER
219,,,4,medium,0.567734377,Employed,3,"Milwaukee, Minnesota",MICHAEL MAGALONG,45,2.9,160596,MICHAEL,MAGALONG
178,management,,5,low,0.694261504,Employed,2,"Rancho Cucamonga, Colorado",JOHN WON,35,4.2,160595,JOHN,WON
257,marketing,0.589180966,3,medium,0.597185926,Employed,6,"Bethlehem, California",THERESA FOGARTY,29,4.8,160583,THERESA,FOGARTY
152,sales,0.539839775,2,medium,0.402088745,Left,3,"Thornton, North Carolina",MARK MCDONOUGH,34,4,160536,MARK,MCDONOUGH
175,engineering,0.824816475,5,medium,0.697066015,Employed,6,"Deltona, Tennessee",HERBERT DANG,41,1.8,160530,HERBERT,DANG
169,support,0.922187107,4,medium,0.667012955,Employed,4,"Philadelphia, California",KATHERINE HATHAWAY,48,2.6,160480,KATHERINE,HATHAWAY
176,finance,0.571972229,3,high,0.880067953,Employed,3,"Romeoville, Oregon",KEVIN MURRAY,23,4.6,160471,KEVIN,MURRAY
272,support,0.952939786,4,low,0.498345819,Employed,2,"Palm Coast, Maryland",SUE BLACK,44,1.2,160468,SUE,BLACK
225,engineering,,3,high,1,Employed,2,"Dublin, California",GEORGE WONG,41,3,160453,GEORGE,WONG
169,marketing,0.556436424,3,low,0.54209761,Employed,4,"Des Plaines, Minnesota",CARL BARNES,43,3.3,160445,CARL,BARNES
182,engineering,0.59512996,4,low,0.505845388,Employed,3,"Hattiesburg, Texas",DANIEL BECKWITH,32,4.3,160437,DANIEL,BECKWITH
129,engineering,0.449494332,2,medium,0.383213514,Left,3,"Huntington Park, California",TERRIE WILLIAMS,39,4.7,160415,TERRIE,WILLIAMS
211,finance,0.852948165,4,medium,0.79757136,Employed,8,"Merced, Washington",ALVIN YEE,32,4.7,160415,ALVIN,YEE
155,sales,0.608949443,3,medium,0.692931881,Employed,3,"Watsonville, Utah",JEFFREY COVITZ,25,4.5,160383,JEFFREY,COVITZ
139,IT,0.526794415,5,low,0.187278343,Employed,6,"Fort Wayne, California",RICHARD WENDLAND,21,4,160358,RICHARD,WENDLAND
264,marketing,0.993579847,4,low,0.89341095,Left,5,"Albuquerque, Florida",SIULAGI SALA,22,4.1,160327,SIULAGI,SALA
169,support,1,3,medium,0.585031069,Employed,2,"Coeur d'Alene, Arkansas",BERNARD MAGUIRE,37,4,160269,BERNARD,MAGUIRE
154,sales,0.876874213,3,low,0.695331593,Employed,2,"Pocatello, Arizona",JOSE CISNEROS,33,4.1,160257,JOSE,CISNEROS
212,sales,0.629547854,4,medium,0.613149649,Employed,3,"Euless, California",MEGHAN WHITE,22,4.1,160255,MEGHAN,WHITE
131,,,2,medium,0.326495742,Left,3,"Des Plaines, California",RUTH ARMSTRONG,27,4.6,160208,RUTH,ARMSTRONG
240,finance,0.929013141,4,low,0.767117808,Employed,4,"Macon, Colorado",ARMANDO MARACHA,20,4.4,160188,ARMANDO,MARACHA
251,support,0.536362823,4,low,0.538819423,Employed,2,"Dearborn, Minnesota",JIRO YAMAMOTO,49,2.5,160174,JIRO,YAMAMOTO
216,information_technology,0.608366431,4,medium,0.956088363,Employed,4,"Odessa, Ohio",LOPE AVARICIO JR,26,4.8,160096,LOPE,AVARICIO
237,engineering,0.577341643,3,high,0.623553952,Employed,2,"St. Cloud, North Carolina",TONII CATO,38,4.1,160093,TONII,CATO
147,sales,,2,low,0.475131663,Left,3,"Louisville/Jefferson County, Florida",VICTOR FRENCH,46,3.1,160079,VICTOR,FRENCH
140,sales,0.623494415,5,high,0.64724665,Employed,4,"Decatur, Florida",MELCHOR PICARDAL,32,4,160074,MELCHOR,PICARDAL
245,finance,0.750858726,3,medium,0.874262989,Employed,10,"Council Bluffs, Illinois",STEPHEN CASSIDY,26,4.8,160019,STEPHEN,CASSIDY
170,finance,0.592943333,4,low,0.634444685,Employed,3,"Medford, Tennessee",COLLEEN FATOOH,42,2,159974,COLLEEN,FATOOH
300,management,0.979650675,7,medium,0.166335733,Left,4,"Madera, California",NANCY LEWIS,49,2.7,159966,NANCY,LEWIS
152,support,0.773193952,6,low,0.182800276,Left,2,"Santa Ana, Texas",GORDON JUAN,28,4.3,159941,GORDON,JUAN
268,sales,0.761100336,3,low,0.847255227,Employed,3,"Dearborn, Florida",JONATHAN LOW,32,4.7,159934,JONATHAN,LOW
259,sales,0.539700141,4,low,0.741876452,Employed,2,"Akron, Texas",ROBERT BOHANAN,42,1,159933,ROBERT,BOHANAN
257,management,0.776901701,3,low,0.890126887,Employed,4,"Weston, Illinois",JOHN APPLEGARTH,45,1.9,159922,JOHN,APPLEGARTH
218,engineering,0.972212772,3,medium,0.670190628,Employed,2,"Oshkosh, Minnesota",DAVID SAITZ,33,4.8,159909,DAVID,SAITZ
249,engineering,0.83603867,5,medium,0.519994846,Left,4,"Wauwatosa, Rhode Island",NOEL BARRANTES,29,4.3,159874,NOEL,BARRANTES
138,finance,0.802477174,4,medium,0.492286586,Left,3,"Upland, Arizona",CHRIS SALAS,28,4.8,159870,CHRIS,SALAS
250,support,0.463936754,2,low,0.985198757,Employed,5,"Peachtree Corners, California",VALERIE STEPHENSON-BOYD,22,4.6,159852,VALERIE,STEPHENSON-BOYD
132,support,,4,medium,0.788457768,Employed,3,"Baldwin Park, Florida",RAVINDER AULAKH,45,2.7,159839,RAVINDER,AULAKH
212,engineering,0.632492124,3,medium,0.527575691,Employed,2,"Belleville, Arkansas",TIMOTHY OBERZEIR,45,3.5,159822,TIMOTHY,OBERZEIR
171,IT,0.507794728,3,medium,0.571484047,Employed,3,"Murrieta, Texas",STEVE LIN,28,4.9,159817,STEVE,LIN
139,sales,0.637433006,2,medium,0.710529764,Employed,8,"Hemet, California",JEFFREY LEVIN,40,1.5,159805,JEFFREY,LEVIN
271,finance,0.64504296,4,low,0.967617101,Employed,3,"Bridgeport, Florida",ANDREW MEEHAN,23,4.2,159805,ANDREW,MEEHAN
256,product,0.687067606,5,low,0.872954633,Employed,7,"Warren, North Carolina",SCOTT DARMSTADT,34,4.2,159786,SCOTT,DARMSTADT
198,sales,0.5279903,3,low,0.806196917,Employed,3,"Rohnert Park, North Carolina",ADRIENNE SIMS,46,3.7,159784,ADRIENNE,SIMS
274,IT,,3,low,0.890113117,Employed,3,"Baytown, New York",WINONA MINDOLOVICH,36,4.5,159764,WINONA,MINDOLOVICH
136,sales,0.688040739,4,medium,0.684865562,Employed,2,"Elgin, California",DAVID LESTER,41,1,159731,DAVID,LESTER
260,engineering,0.587154751,5,medium,0.660227153,Employed,3,"Des Moines, New York",JEREMY SILVA,40,3.3,159723,JEREMY,SILVA
244,sales,0.878378212,4,low,0.170047172,Employed,5,"Broken Arrow, Louisiana",DOROTHY CHRISTIAN,34,4.6,159707,DOROTHY,CHRISTIAN
274,management,0.581128317,5,medium,0.628758441,Employed,3,"Ankeny, Michigan",MEREDITH FLORIAN,20,4.3,159707,MEREDITH,FLORIAN
245,sales,0.850387624,4,low,0.770551423,Left,5,"Midland, New Jersey",MICHAEL HARA,48,3.6,159697,MICHAEL,HARA
180,sales,,4,medium,0.455526771,Employed,3,"New Rochelle, Illinois",GEORGE PEREZ,32,4.8,159696,GEORGE,PEREZ
195,sales,0.679788697,3,high,0.736665226,Employed,3,"Milwaukee, California",JOEL SATO,40,3.8,159688,JOEL,SATO
136,sales,0.535459962,2,low,0.487850713,Left,3,"Grove City, California",ERIC CARACCIOLO,21,4.5,159687,ERIC,CARACCIOLO
244,marketing,0.78710568,6,low,0.113982613,Left,4,"Valley Stream, Minnesota",CARLOS HOY,20,4.9,159671,CARLOS,HOY
224,sales,0.797859317,4,medium,0.76295009,Employed,3,"Birmingham, Iowa",PIERA WONG,31,4.6,159656,PIERA,WONG
258,sales,0.985366837,2,medium,0.506632366,Employed,3,"Gary, Illinois",LUIS BELICENA,47,3.3,159656,LUIS,BELICENA
240,,0.883383264,6,low,0.265099323,Employed,3,"Palatine, Indiana",RICHARD ERNST,45,2.3,159640,RICHARD,ERNST
150,support,0.542705381,2,low,0.485358125,Left,3,"Winston-Salem, Florida",JASON CHERNISS,21,4.8,159597,JASON,CHERNISS
147,finance,0.793802794,3,medium,1,Employed,8,"Chino Hills, Colorado",KYLE MERKINS,20,4,159557,KYLE,MERKINS
204,finance,0.950540156,2,low,0.526474544,Employed,10,"Grove City, Texas",STEPHANIE COHEN,22,4.4,159537,STEPHANIE,COHEN
135,IT,0.926125164,4,medium,0.938736909,Employed,3,"Lake Charles, New Jersey",ARLIN VANDERBILT,30,4.5,159486,ARLIN,VANDERBILT
208,marketing,0.679343224,4,medium,0.552003154,Employed,2,"St. Joseph, California",LORGE QUANT,34,4.7,159458,LORGE,QUANT
141,product,0.528517368,2,medium,0.408937101,Left,3,"Warren, Florida",DAVID FALZON,27,4.3,159407,DAVID,FALZON
229,support,0.645276209,3,low,0.873021057,Employed,2,"Brooklyn Park, California",DWIGHT HALL,39,4.9,159405,DWIGHT,HALL
269,management,0.577557291,3,low,0.822039095,Employed,2,"Bartlett, Mississippi",NARDA GILLESPIE,44,1.7,159405,NARDA,GILLESPIE
255,information_technology,0.606735095,3,low,0.677631067,Employed,5,"Folsom, California",SUSAN CHRISTIAN,27,4.9,159402,SUSAN,CHRISTIAN
175,sales,0.414849947,6,low,0.254643113,Employed,3,"Sayreville, Florida",J DEFILIPPO JR,28,4.6,159373,J,DEFILIPPO
137,marketing,0.499223707,2,medium,0.431534615,Left,3,"Cathedral City, New Jersey",JAMES KOTTER,43,1.1,159356,JAMES,KOTTER
208,,0.858923693,5,medium,0.910023643,Employed,2,"Louisville/Jefferson County, Illinois",CHANH TRAN,37,4.8,159356,CHANH,TRAN
167,marketing,0.708144275,5,medium,0.151752638,Employed,7,"Barnstable Town, South Carolina",MICHAEL TURSI,33,4.1,159355,MICHAEL,TURSI
